Date,Time,Trade No.,Price,Effect,Legs
1/4/2022,3:45:00 PM,418,0.18,credit,"sell to close 10 x $415 call exp. 1/14/2022 (10 DTE); buy to close 10 x $429 call exp. 1/14/2022 (10 DTE)"
1/7/2022,3:45:00 PM,419,0.15,credit,"sell to close 10 x $406 call exp. 1/21/2022 (14 DTE); buy to close 10 x $422 call exp. 1/21/2022 (14 DTE)"
1/7/2022,3:45:00 PM,420,0.25,credit,"sell to close 10 x $415 call exp. 2/4/2022 (28 DTE); buy to close 10 x $430 call exp. 2/4/2022 (28 DTE)"
1/7/2022,3:45:00 PM,421,2.14,debit,"buy to open 10 x $399 call exp. 2/11/2022 (35 DTE); sell to open 10 x $415 call exp. 2/11/2022 (35 DTE)"
1/14/2022,3:45:00 PM,422,1.88,debit,"buy to open 10 x $400 call exp. 2/18/2022 (35 DTE); sell to open 10 x $415 call exp. 2/18/2022 (35 DTE)"
1/20/2022,3:45:00 PM,421,0.26,credit,"sell to close 10 x $399 call exp. 2/11/2022 (22 DTE); buy to close 10 x $415 call exp. 2/11/2022 (22 DTE)"
1/21/2022,3:45:00 PM,422,0.28,credit,"sell to close 10 x $400 call exp. 2/18/2022 (28 DTE); buy to close 10 x $415 call exp. 2/18/2022 (28 DTE)"
2/4/2022,3:45:00 PM,423,2.19,debit,"buy to open 10 x $380 call exp. 3/11/2022 (35 DTE); sell to open 10 x $396 call exp. 3/11/2022 (35 DTE)"
2/14/2022,3:45:00 PM,423,0.53,credit,"sell to close 10 x $380 call exp. 3/11/2022 (25 DTE); buy to close 10 x $396 call exp. 3/11/2022 (25 DTE)"
3/18/2022,3:45:00 PM,424,1.94,debit,"buy to open 10 x $370 call exp. 4/22/2022 (35 DTE); sell to open 10 x $385 call exp. 4/22/2022 (35 DTE)"
3/25/2022,3:45:00 PM,425,2.17,debit,"buy to open 10 x $377 call exp. 4/29/2022 (35 DTE); sell to open 10 x $395 call exp. 4/29/2022 (35 DTE)"
4/1/2022,3:45:00 PM,426,1.95,debit,"buy to open 10 x $379 call exp. 5/6/2022 (35 DTE); sell to open 10 x $395 call exp. 5/6/2022 (35 DTE)"
4/8/2022,3:45:00 PM,427,2.05,debit,"buy to open 10 x $370 call exp. 5/13/2022 (35 DTE); sell to open 10 x $386 call exp. 5/13/2022 (35 DTE)"
4/11/2022,3:45:00 PM,424,0.13,credit,"sell to close 10 x $370 call exp. 4/22/2022 (11 DTE); buy to close 10 x $385 call exp. 4/22/2022 (11 DTE)"
4/11/2022,3:45:00 PM,425,0.16,credit,"sell to close 10 x $377 call exp. 4/29/2022 (18 DTE); buy to close 10 x $395 call exp. 4/29/2022 (18 DTE)"
4/11/2022,3:45:00 PM,426,0.26,credit,"sell to close 10 x $379 call exp. 5/6/2022 (25 DTE); buy to close 10 x $395 call exp. 5/6/2022 (25 DTE)"
4/21/2022,3:45:00 PM,427,0.27,credit,"sell to close 10 x $370 call exp. 5/13/2022 (22 DTE); buy to close 10 x $386 call exp. 5/13/2022 (22 DTE)"
5/27/2022,3:45:00 PM,428,2.16,debit,"buy to open 10 x $330 call exp. 7/1/2022 (35 DTE); sell to open 10 x $347 call exp. 7/1/2022 (35 DTE)"
6/3/2022,3:45:00 PM,429,2.07,debit,"buy to open 10 x $327 call exp. 7/8/2022 (35 DTE); sell to open 10 x $343 call exp. 7/8/2022 (35 DTE)"
6/10/2022,3:45:00 PM,428,0.21,credit,"sell to close 10 x $330 call exp. 7/1/2022 (21 DTE); buy to close 10 x $347 call exp. 7/1/2022 (21 DTE)"
6/13/2022,3:45:00 PM,429,0.21,credit,"sell to close 10 x $327 call exp. 7/8/2022 (25 DTE); buy to close 10 x $343 call exp. 7/8/2022 (25 DTE)"
7/1/2022,3:45:00 PM,430,1.96,debit,"buy to open 10 x $305 call exp. 8/5/2022 (35 DTE); sell to open 10 x $322 call exp. 8/5/2022 (35 DTE)"
7/8/2022,3:45:00 PM,431,1.95,debit,"buy to open 10 x $316 call exp. 8/12/2022 (35 DTE); sell to open 10 x $330 call exp. 8/12/2022 (35 DTE)"
7/15/2022,3:45:00 PM,432,1.83,debit,"buy to open 10 x $312 call exp. 8/19/2022 (35 DTE); sell to open 10 x $326 call exp. 8/19/2022 (35 DTE)"
7/22/2022,3:45:00 PM,433,2.17,debit,"buy to open 10 x $322 call exp. 8/26/2022 (35 DTE); sell to open 10 x $340 call exp. 8/26/2022 (35 DTE)"
7/29/2022,3:45:00 PM,434,1.77,debit,"buy to open 10 x $336 call exp. 9/2/2022 (35 DTE); sell to open 10 x $350 call exp. 9/2/2022 (35 DTE)"
8/5/2022,3:45:00 PM,435,1.68,debit,"buy to open 10 x $342 call exp. 9/9/2022 (35 DTE); sell to open 10 x $356 call exp. 9/9/2022 (35 DTE)"
8/5/2022,4:00:00 PM,430,321.75,credit,"sell to close 1000 shares"
8/12/2022,3:45:00 PM,436,1.73,debit,"buy to open 10 x $350 call exp. 9/16/2022 (35 DTE); sell to open 10 x $364 call exp. 9/16/2022 (35 DTE)"
8/12/2022,4:00:00 PM,431,330.39,credit,"sell to close 1000 shares"
8/12/2022,4:00:00 PM,431,330.39,debit,"buy to close 1000 shares"
8/19/2022,3:45:00 PM,437,1.94,debit,"buy to open 10 x $342 call exp. 9/23/2022 (35 DTE); sell to open 10 x $356 call exp. 9/23/2022 (35 DTE)"
8/19/2022,4:00:00 PM,432,322.86,credit,"sell to close 1000 shares"
8/22/2022,3:45:00 PM,435,0.27,credit,"sell to close 10 x $342 call exp. 9/9/2022 (18 DTE); buy to close 10 x $356 call exp. 9/9/2022 (18 DTE)"
8/22/2022,3:45:00 PM,436,0.23,credit,"sell to close 10 x $350 call exp. 9/16/2022 (25 DTE); buy to close 10 x $364 call exp. 9/16/2022 (25 DTE)"
8/23/2022,3:45:00 PM,434,0.26,credit,"sell to close 10 x $336 call exp. 9/2/2022 (10 DTE); buy to close 10 x $350 call exp. 9/2/2022 (10 DTE)"
8/26/2022,3:45:00 PM,433,0.01,debit,"sell to close 10 x $322 call exp. 8/26/2022 (0 DTE); buy to close 10 x $340 call exp. 8/26/2022 (0 DTE)"
8/26/2022,3:45:00 PM,438,2.12,debit,"buy to open 10 x $329 call exp. 9/30/2022 (35 DTE); sell to open 10 x $345 call exp. 9/30/2022 (35 DTE)"
8/29/2022,3:45:00 PM,437,0.26,credit,"sell to close 10 x $342 call exp. 9/23/2022 (25 DTE); buy to close 10 x $356 call exp. 9/23/2022 (25 DTE)"
9/2/2022,3:45:00 PM,439,2.09,debit,"buy to open 10 x $316 call exp. 10/7/2022 (35 DTE); sell to open 10 x $332 call exp. 10/7/2022 (35 DTE)"
9/9/2022,3:45:00 PM,440,1.97,debit,"buy to open 10 x $328 call exp. 10/14/2022 (35 DTE); sell to open 10 x $345 call exp. 10/14/2022 (35 DTE)"
9/13/2022,3:45:00 PM,438,0.21,credit,"sell to close 10 x $329 call exp. 9/30/2022 (17 DTE); buy to close 10 x $345 call exp. 9/30/2022 (17 DTE)"
9/16/2022,3:45:00 PM,441,2.28,debit,"buy to open 10 x $310 call exp. 10/21/2022 (35 DTE); sell to open 10 x $328 call exp. 10/21/2022 (35 DTE)"
9/21/2022,3:45:00 PM,439,0.27,credit,"sell to close 10 x $316 call exp. 10/7/2022 (16 DTE); buy to close 10 x $332 call exp. 10/7/2022 (16 DTE)"
9/21/2022,3:45:00 PM,440,0.16,credit,"sell to close 10 x $328 call exp. 10/14/2022 (23 DTE); buy to close 10 x $345 call exp. 10/14/2022 (23 DTE)"
9/23/2022,3:45:00 PM,441,0.59,credit,"sell to close 10 x $310 call exp. 10/21/2022 (28 DTE); buy to close 10 x $328 call exp. 10/21/2022 (28 DTE)"
10/28/2022,3:45:00 PM,442,1.99,debit,"buy to open 10 x $304 call exp. 12/2/2022 (35 DTE); sell to open 10 x $320 call exp. 12/2/2022 (35 DTE)"
11/3/2022,3:45:00 PM,442,0.26,credit,"sell to close 10 x $304 call exp. 12/2/2022 (29 DTE); buy to close 10 x $320 call exp. 12/2/2022 (29 DTE)"
11/4/2022,3:45:00 PM,443,1.87,debit,"buy to open 10 x $286 call exp. 12/9/2022 (35 DTE); sell to open 10 x $302 call exp. 12/9/2022 (35 DTE)"
11/11/2022,3:45:00 PM,444,1.91,debit,"buy to open 10 x $310 call exp. 12/16/2022 (35 DTE); sell to open 10 x $326 call exp. 12/16/2022 (35 DTE)"
11/18/2022,3:45:00 PM,445,1.93,debit,"buy to open 10 x $305 call exp. 12/23/2022 (35 DTE); sell to open 10 x $320 call exp. 12/23/2022 (35 DTE)"
11/25/2022,3:45:00 PM,446,1.73,debit,"buy to open 10 x $305 call exp. 12/30/2022 (35 DTE); sell to open 10 x $318 call exp. 12/30/2022 (35 DTE)"
11/28/2022,3:45:00 PM,444,0.26,credit,"sell to close 10 x $310 call exp. 12/16/2022 (18 DTE); buy to close 10 x $326 call exp. 12/16/2022 (18 DTE)"
12/2/2022,3:45:00 PM,447,1.52,debit,"buy to open 10 x $310 call exp. 1/6/2023 (35 DTE); sell to open 10 x $322 call exp. 1/6/2023 (35 DTE)"
12/9/2022,3:45:00 PM,443,0.01,debit,"sell to close 10 x $286 call exp. 12/9/2022 (0 DTE); buy to close 10 x $302 call exp. 12/9/2022 (0 DTE)"
12/9/2022,3:45:00 PM,448,2.02,debit,"buy to open 10 x $302 call exp. 1/13/2023 (35 DTE); sell to open 10 x $316 call exp. 1/13/2023 (35 DTE)"
12/14/2022,3:45:00 PM,445,0.15,credit,"sell to close 10 x $305 call exp. 12/23/2022 (9 DTE); buy to close 10 x $320 call exp. 12/23/2022 (9 DTE)"
12/15/2022,3:45:00 PM,446,0.08,credit,"sell to close 10 x $305 call exp. 12/30/2022 (15 DTE); buy to close 10 x $318 call exp. 12/30/2022 (15 DTE)"
12/15/2022,3:45:00 PM,447,0.09,credit,"sell to close 10 x $310 call exp. 1/6/2023 (22 DTE); buy to close 10 x $322 call exp. 1/6/2023 (22 DTE)"
12/16/2022,3:45:00 PM,449,1.52,debit,"buy to open 10 x $294 call exp. 1/20/2023 (35 DTE); sell to open 10 x $308 call exp. 1/20/2023 (35 DTE)"
12/19/2022,3:45:00 PM,448,0.25,credit,"sell to close 10 x $302 call exp. 1/13/2023 (25 DTE); buy to close 10 x $316 call exp. 1/13/2023 (25 DTE)"
12/23/2022,3:45:00 PM,450,1.63,debit,"buy to open 10 x $285 call exp. 1/27/2023 (35 DTE); sell to open 10 x $299 call exp. 1/27/2023 (35 DTE)"
12/27/2022,3:45:00 PM,449,0.25,credit,"sell to close 10 x $294 call exp. 1/20/2023 (24 DTE); buy to close 10 x $308 call exp. 1/20/2023 (24 DTE)"
12/30/2022,3:45:00 PM,451,1.92,debit,"buy to open 10 x $284 call exp. 2/3/2023 (35 DTE); sell to open 10 x $300 call exp. 2/3/2023 (35 DTE)"
1/6/2023,3:45:00 PM,452,1.58,debit,"buy to open 10 x $288 call exp. 2/10/2023 (35 DTE); sell to open 10 x $300 call exp. 2/10/2023 (35 DTE)"
1/13/2023,3:45:00 PM,453,1.63,debit,"buy to open 10 x $297 call exp. 2/17/2023 (35 DTE); sell to open 10 x $310 call exp. 2/17/2023 (35 DTE)"
1/20/2023,3:45:00 PM,454,1.64,debit,"buy to open 10 x $298 call exp. 2/24/2023 (35 DTE); sell to open 10 x $310 call exp. 2/24/2023 (35 DTE)"
1/27/2023,3:45:00 PM,455,1.8,debit,"buy to open 10 x $315 call exp. 3/3/2023 (35 DTE); sell to open 10 x $330 call exp. 3/3/2023 (35 DTE)"
1/27/2023,4:00:00 PM,450,296.26,credit,"sell to close 1000 shares"
2/3/2023,3:45:00 PM,456,1.78,debit,"buy to open 10 x $325 call exp. 3/10/2023 (35 DTE); sell to open 10 x $340 call exp. 3/10/2023 (35 DTE)"
2/3/2023,4:00:00 PM,451,306.18,credit,"sell to close 1000 shares"
2/3/2023,4:00:00 PM,451,306.18,debit,"buy to close 1000 shares"
2/10/2023,3:45:00 PM,457,1.88,debit,"buy to open 10 x $320 call exp. 3/17/2023 (35 DTE); sell to open 10 x $335 call exp. 3/17/2023 (35 DTE)"
2/10/2023,4:00:00 PM,452,299.7,credit,"sell to close 1000 shares"
2/17/2023,3:45:00 PM,458,1.74,debit,"buy to open 10 x $319 call exp. 3/24/2023 (35 DTE); sell to open 10 x $332 call exp. 3/24/2023 (35 DTE)"
2/17/2023,4:00:00 PM,453,301.16,credit,"sell to close 1000 shares"
2/21/2023,3:45:00 PM,455,0.15,credit,"sell to close 10 x $315 call exp. 3/3/2023 (10 DTE); buy to close 10 x $330 call exp. 3/3/2023 (10 DTE)"
2/21/2023,3:45:00 PM,456,0.1,credit,"sell to close 10 x $325 call exp. 3/10/2023 (17 DTE); buy to close 10 x $340 call exp. 3/10/2023 (17 DTE)"
2/24/2023,3:45:00 PM,454,0.01,debit,"sell to close 10 x $298 call exp. 2/24/2023 (0 DTE); buy to close 10 x $310 call exp. 2/24/2023 (0 DTE)"
2/24/2023,3:45:00 PM,457,0.19,credit,"sell to close 10 x $320 call exp. 3/17/2023 (21 DTE); buy to close 10 x $335 call exp. 3/17/2023 (21 DTE)"
2/24/2023,3:45:00 PM,459,1.91,debit,"buy to open 10 x $309 call exp. 3/31/2023 (35 DTE); sell to open 10 x $323 call exp. 3/31/2023 (35 DTE)"
3/3/2023,3:45:00 PM,460,1.79,debit,"buy to open 10 x $316 call exp. 4/6/2023 (34 DTE); sell to open 10 x $330 call exp. 4/6/2023 (34 DTE)"
3/9/2023,3:45:00 PM,458,0.25,credit,"sell to close 10 x $319 call exp. 3/24/2023 (15 DTE); buy to close 10 x $332 call exp. 3/24/2023 (15 DTE)"
3/10/2023,3:45:00 PM,461,1.75,debit,"buy to open 10 x $307 call exp. 4/14/2023 (35 DTE); sell to open 10 x $320 call exp. 4/14/2023 (35 DTE)"
3/17/2023,3:45:00 PM,462,1.94,debit,"buy to open 10 x $324 call exp. 4/21/2023 (35 DTE); sell to open 10 x $338 call exp. 4/21/2023 (35 DTE)"
3/24/2023,3:45:00 PM,463,1.6,debit,"buy to open 10 x $330 call exp. 4/28/2023 (35 DTE); sell to open 10 x $342 call exp. 4/28/2023 (35 DTE)"
3/31/2023,3:45:00 PM,464,1.69,debit,"buy to open 10 x $338 call exp. 5/5/2023 (35 DTE); sell to open 10 x $350 call exp. 5/5/2023 (35 DTE)"
3/31/2023,4:00:00 PM,459,320.93,credit,"sell to close 1000 shares"
4/6/2023,4:00:00 PM,460,318.05,credit,"sell to close 1000 shares"
4/14/2023,3:45:00 PM,465,1.52,debit,"buy to open 10 x $336 call exp. 5/19/2023 (35 DTE); sell to open 10 x $348 call exp. 5/19/2023 (35 DTE)"
4/14/2023,4:00:00 PM,461,318.57,credit,"sell to close 1000 shares"
4/19/2023,3:45:00 PM,462,0.28,credit,"sell to close 10 x $324 call exp. 4/21/2023 (2 DTE); buy to close 10 x $338 call exp. 4/21/2023 (2 DTE)"
4/20/2023,3:45:00 PM,463,0.16,credit,"sell to close 10 x $330 call exp. 4/28/2023 (8 DTE); buy to close 10 x $342 call exp. 4/28/2023 (8 DTE)"
4/20/2023,3:45:00 PM,464,0.17,credit,"sell to close 10 x $338 call exp. 5/5/2023 (15 DTE); buy to close 10 x $350 call exp. 5/5/2023 (15 DTE)"
4/21/2023,3:45:00 PM,466,1.39,debit,"buy to open 10 x $332 call exp. 5/26/2023 (35 DTE); sell to open 10 x $342 call exp. 5/26/2023 (35 DTE)"
4/25/2023,3:45:00 PM,465,0.23,credit,"sell to close 10 x $336 call exp. 5/19/2023 (24 DTE); buy to close 10 x $348 call exp. 5/19/2023 (24 DTE)"
4/28/2023,3:45:00 PM,467,1.25,debit,"buy to open 10 x $338 call exp. 6/2/2023 (35 DTE); sell to open 10 x $348 call exp. 6/2/2023 (35 DTE)"
5/5/2023,3:45:00 PM,468,1.4,debit,"buy to open 10 x $338 call exp. 6/9/2023 (35 DTE); sell to open 10 x $348 call exp. 6/9/2023 (35 DTE)"
5/12/2023,3:45:00 PM,469,1.26,debit,"buy to open 10 x $340 call exp. 6/16/2023 (35 DTE); sell to open 10 x $349 call exp. 6/16/2023 (35 DTE)"
5/19/2023,3:45:00 PM,470,1.44,debit,"buy to open 10 x $350 call exp. 6/23/2023 (35 DTE); sell to open 10 x $360 call exp. 6/23/2023 (35 DTE)"
5/26/2023,3:45:00 PM,471,1.63,debit,"buy to open 10 x $366 call exp. 6/30/2023 (35 DTE); sell to open 10 x $379 call exp. 6/30/2023 (35 DTE)"
5/26/2023,4:00:00 PM,466,348.4,credit,"sell to close 1000 shares"
5/26/2023,4:00:00 PM,466,348.4,debit,"buy to close 1000 shares"
6/2/2023,3:45:00 PM,472,1.45,debit,"buy to open 10 x $372 call exp. 7/7/2023 (35 DTE); sell to open 10 x $385 call exp. 7/7/2023 (35 DTE)"
6/2/2023,4:00:00 PM,467,354.65,credit,"sell to close 1000 shares"
6/2/2023,4:00:00 PM,467,354.65,debit,"buy to close 1000 shares"
6/9/2023,3:45:00 PM,473,1.73,debit,"buy to open 10 x $370 call exp. 7/14/2023 (35 DTE); sell to open 10 x $384 call exp. 7/14/2023 (35 DTE)"
6/9/2023,4:00:00 PM,468,354.5,credit,"sell to close 1000 shares"
6/9/2023,4:00:00 PM,468,354.5,debit,"buy to close 1000 shares"
6/16/2023,3:45:00 PM,474,1.52,debit,"buy to open 10 x $388 call exp. 7/21/2023 (35 DTE); sell to open 10 x $402 call exp. 7/21/2023 (35 DTE)"
6/16/2023,4:00:00 PM,469,367.93,credit,"sell to close 1000 shares"
6/16/2023,4:00:00 PM,469,367.93,debit,"buy to close 1000 shares"
6/23/2023,3:45:00 PM,475,1.62,debit,"buy to open 10 x $382 call exp. 7/28/2023 (35 DTE); sell to open 10 x $396 call exp. 7/28/2023 (35 DTE)"
6/23/2023,4:00:00 PM,470,362.54,credit,"sell to close 1000 shares"
6/23/2023,4:00:00 PM,470,362.54,debit,"buy to close 1000 shares"
6/26/2023,3:45:00 PM,474,0.23,credit,"sell to close 10 x $388 call exp. 7/21/2023 (25 DTE); buy to close 10 x $402 call exp. 7/21/2023 (25 DTE)"
6/30/2023,3:45:00 PM,476,1.67,debit,"buy to open 10 x $388 call exp. 8/4/2023 (35 DTE); sell to open 10 x $402 call exp. 8/4/2023 (35 DTE)"
6/30/2023,4:00:00 PM,471,369.42,credit,"sell to close 1000 shares"
7/6/2023,3:45:00 PM,472,0.23,credit,"sell to close 10 x $372 call exp. 7/7/2023 (1 DTE); buy to close 10 x $385 call exp. 7/7/2023 (1 DTE)"
7/7/2023,3:45:00 PM,477,1.64,debit,"buy to open 10 x $386 call exp. 8/11/2023 (35 DTE); sell to open 10 x $400 call exp. 8/11/2023 (35 DTE)"
7/14/2023,3:45:00 PM,478,1.74,debit,"buy to open 10 x $397 call exp. 8/18/2023 (35 DTE); sell to open 10 x $411 call exp. 8/18/2023 (35 DTE)"
7/14/2023,4:00:00 PM,473,379.07,credit,"sell to close 1000 shares"
7/21/2023,3:45:00 PM,479,1.88,debit,"buy to open 10 x $394 call exp. 8/25/2023 (35 DTE); sell to open 10 x $410 call exp. 8/25/2023 (35 DTE)"
7/27/2023,3:45:00 PM,475,0.19,credit,"sell to close 10 x $382 call exp. 7/28/2023 (1 DTE); buy to close 10 x $396 call exp. 7/28/2023 (1 DTE)"
7/28/2023,3:45:00 PM,480,1.55,debit,"buy to open 10 x $402 call exp. 9/1/2023 (35 DTE); sell to open 10 x $415 call exp. 9/1/2023 (35 DTE)"
8/2/2023,3:45:00 PM,476,0.05,credit,"sell to close 10 x $388 call exp. 8/4/2023 (2 DTE); buy to close 10 x $402 call exp. 8/4/2023 (2 DTE)"
8/4/2023,3:45:00 PM,477,0.23,credit,"sell to close 10 x $386 call exp. 8/11/2023 (7 DTE); buy to close 10 x $400 call exp. 8/11/2023 (7 DTE)"
8/4/2023,3:45:00 PM,478,0.14,credit,"sell to close 10 x $397 call exp. 8/18/2023 (14 DTE); buy to close 10 x $411 call exp. 8/18/2023 (14 DTE)"
8/4/2023,3:45:00 PM,481,1.78,debit,"buy to open 10 x $391 call exp. 9/8/2023 (35 DTE); sell to open 10 x $405 call exp. 9/8/2023 (35 DTE)"
8/8/2023,3:45:00 PM,480,0.22,credit,"sell to close 10 x $402 call exp. 9/1/2023 (24 DTE); buy to close 10 x $415 call exp. 9/1/2023 (24 DTE)"
8/9/2023,3:45:00 PM,479,0.2,credit,"sell to close 10 x $394 call exp. 8/25/2023 (16 DTE); buy to close 10 x $410 call exp. 8/25/2023 (16 DTE)"
8/11/2023,3:45:00 PM,482,1.73,debit,"buy to open 10 x $384 call exp. 9/15/2023 (35 DTE); sell to open 10 x $397 call exp. 9/15/2023 (35 DTE)"
8/16/2023,3:45:00 PM,481,0.27,credit,"sell to close 10 x $391 call exp. 9/8/2023 (23 DTE); buy to close 10 x $405 call exp. 9/8/2023 (23 DTE)"
8/18/2023,3:45:00 PM,483,1.71,debit,"buy to open 10 x $377.5 call exp. 9/22/2023 (35 DTE); sell to open 10 x $390 call exp. 9/22/2023 (35 DTE)"
8/25/2023,3:45:00 PM,484,1.66,debit,"buy to open 10 x $382 call exp. 9/29/2023 (35 DTE); sell to open 10 x $393 call exp. 9/29/2023 (35 DTE)"
9/1/2023,3:45:00 PM,485,1.55,debit,"buy to open 10 x $394 call exp. 10/6/2023 (35 DTE); sell to open 10 x $406 call exp. 10/6/2023 (35 DTE)"
9/8/2023,3:45:00 PM,482,0.24,credit,"sell to close 10 x $384 call exp. 9/15/2023 (7 DTE); buy to close 10 x $397 call exp. 9/15/2023 (7 DTE)"
9/8/2023,3:45:00 PM,486,1.49,debit,"buy to open 10 x $389 call exp. 10/13/2023 (35 DTE); sell to open 10 x $400 call exp. 10/13/2023 (35 DTE)"
9/15/2023,3:45:00 PM,485,0.19,credit,"sell to close 10 x $394 call exp. 10/6/2023 (21 DTE); buy to close 10 x $406 call exp. 10/6/2023 (21 DTE)"
9/15/2023,3:45:00 PM,487,1.45,debit,"buy to open 10 x $387 call exp. 10/20/2023 (35 DTE); sell to open 10 x $398 call exp. 10/20/2023 (35 DTE)"
9/20/2023,3:45:00 PM,483,0.04,credit,"sell to close 10 x $377.5 call exp. 9/22/2023 (2 DTE); buy to close 10 x $390 call exp. 9/22/2023 (2 DTE)"
9/20/2023,3:45:00 PM,484,0.16,credit,"sell to close 10 x $382 call exp. 9/29/2023 (9 DTE); buy to close 10 x $393 call exp. 9/29/2023 (9 DTE)"
9/21/2023,3:45:00 PM,486,0.14,credit,"sell to close 10 x $389 call exp. 10/13/2023 (22 DTE); buy to close 10 x $400 call exp. 10/13/2023 (22 DTE)"
9/22/2023,3:45:00 PM,488,1.68,debit,"buy to open 10 x $377.5 call exp. 10/27/2023 (35 DTE); sell to open 10 x $390 call exp. 10/27/2023 (35 DTE)"
9/26/2023,3:45:00 PM,487,0.13,credit,"sell to close 10 x $387 call exp. 10/20/2023 (24 DTE); buy to close 10 x $398 call exp. 10/20/2023 (24 DTE)"
9/29/2023,3:45:00 PM,489,1.76,debit,"buy to open 10 x $377 call exp. 11/3/2023 (35 DTE); sell to open 10 x $390 call exp. 11/3/2023 (35 DTE)"
10/6/2023,3:45:00 PM,490,1.97,debit,"buy to open 10 x $384 call exp. 11/10/2023 (35 DTE); sell to open 10 x $400 call exp. 11/10/2023 (35 DTE)"
10/13/2023,3:45:00 PM,491,1.62,debit,"buy to open 10 x $384 call exp. 11/17/2023 (35 DTE); sell to open 10 x $395 call exp. 11/17/2023 (35 DTE)"
10/19/2023,3:45:00 PM,488,0.24,credit,"sell to close 10 x $377.5 call exp. 10/27/2023 (8 DTE); buy to close 10 x $390 call exp. 10/27/2023 (8 DTE)"
10/20/2023,3:45:00 PM,490,0.26,credit,"sell to close 10 x $384 call exp. 11/10/2023 (21 DTE); buy to close 10 x $400 call exp. 11/10/2023 (21 DTE)"
10/20/2023,3:45:00 PM,492,1.9,debit,"buy to open 10 x $375 call exp. 11/24/2023 (35 DTE); sell to open 10 x $388 call exp. 11/24/2023 (35 DTE)"
10/25/2023,3:45:00 PM,489,0.04,credit,"sell to close 10 x $377 call exp. 11/3/2023 (9 DTE); buy to close 10 x $390 call exp. 11/3/2023 (9 DTE)"
10/25/2023,3:45:00 PM,491,0.15,credit,"sell to close 10 x $384 call exp. 11/17/2023 (23 DTE); buy to close 10 x $395 call exp. 11/17/2023 (23 DTE)"
10/27/2023,3:45:00 PM,493,1.79,debit,"buy to open 10 x $365 call exp. 12/1/2023 (35 DTE); sell to open 10 x $377.5 call exp. 12/1/2023 (35 DTE)"
11/3/2023,3:45:00 PM,494,1.42,debit,"buy to open 10 x $385 call exp. 12/8/2023 (35 DTE); sell to open 10 x $395 call exp. 12/8/2023 (35 DTE)"
11/10/2023,3:45:00 PM,495,1.51,debit,"buy to open 10 x $396 call exp. 12/15/2023 (35 DTE); sell to open 10 x $408 call exp. 12/15/2023 (35 DTE)"
11/17/2023,3:45:00 PM,496,1.48,debit,"buy to open 10 x $402 call exp. 12/22/2023 (35 DTE); sell to open 10 x $414 call exp. 12/22/2023 (35 DTE)"
11/24/2023,3:45:00 PM,497,1.49,debit,"buy to open 10 x $404 call exp. 12/29/2023 (35 DTE); sell to open 10 x $416 call exp. 12/29/2023 (35 DTE)"
11/24/2023,4:00:00 PM,492,389.51,credit,"sell to close 1000 shares"
11/24/2023,4:00:00 PM,492,389.51,debit,"buy to close 1000 shares"
12/1/2023,3:45:00 PM,498,1.59,debit,"buy to open 10 x $405 call exp. 1/5/2024 (35 DTE); sell to open 10 x $418 call exp. 1/5/2024 (35 DTE)"
12/1/2023,4:00:00 PM,493,389.94,credit,"sell to close 1000 shares"
12/1/2023,4:00:00 PM,493,389.94,debit,"buy to close 1000 shares"
12/8/2023,3:45:00 PM,499,1.5,debit,"buy to open 10 x $408 call exp. 1/12/2024 (35 DTE); sell to open 10 x $420 call exp. 1/12/2024 (35 DTE)"
12/8/2023,4:00:00 PM,494,392.17,credit,"sell to close 1000 shares"
12/15/2023,3:45:00 PM,500,1.62,debit,"buy to open 10 x $420 call exp. 1/19/2024 (35 DTE); sell to open 10 x $435 call exp. 1/19/2024 (35 DTE)"
12/15/2023,4:00:00 PM,495,405.34,credit,"sell to close 1000 shares"
12/22/2023,3:45:00 PM,501,1.84,debit,"buy to open 10 x $425 call exp. 1/26/2024 (35 DTE); sell to open 10 x $440 call exp. 1/26/2024 (35 DTE)"
12/22/2023,4:00:00 PM,496,408.38,credit,"sell to close 1000 shares"
12/29/2023,3:45:00 PM,502,1.75,debit,"buy to open 10 x $426 call exp. 2/2/2024 (35 DTE); sell to open 10 x $440 call exp. 2/2/2024 (35 DTE)"
12/29/2023,4:00:00 PM,497,409.52,credit,"sell to close 1000 shares"
1/3/2024,3:45:00 PM,500,0.23,credit,"sell to close 10 x $420 call exp. 1/19/2024 (16 DTE); buy to close 10 x $435 call exp. 1/19/2024 (16 DTE)"
1/3/2024,3:45:00 PM,501,0.26,credit,"sell to close 10 x $425 call exp. 1/26/2024 (23 DTE); buy to close 10 x $440 call exp. 1/26/2024 (23 DTE)"
1/4/2024,3:45:00 PM,498,0.04,credit,"sell to close 10 x $405 call exp. 1/5/2024 (1 DTE); buy to close 10 x $418 call exp. 1/5/2024 (1 DTE)"
1/5/2024,3:45:00 PM,503,1.52,debit,"buy to open 10 x $414 call exp. 2/9/2024 (35 DTE); sell to open 10 x $426 call exp. 2/9/2024 (35 DTE)"
1/12/2024,3:45:00 PM,504,1.68,debit,"buy to open 10 x $426 call exp. 2/16/2024 (35 DTE); sell to open 10 x $439.78 call exp. 2/16/2024 (35 DTE)"
1/12/2024,4:00:00 PM,499,409.56,credit,"sell to close 1000 shares"
